id,word_cz,polarity
118868,pouhopouhý,-1
118873,pozdravení,1
118875,pozitivismus,1
118876,pozitivistický,1
118877,pozitivita,1
118880,pracnost,-1
118883,pramička,1
118884,praštět,-1
118887,prdelka,1
118904,primus,1
118925,prokazování,1
118931,promiskuita,-1
118932,promoklý,-1
118934,promyslit,1
118954,protiválečný,1
118957,protizánětlivý,1
118962,provokační,-1
118968,průjmový,-1
118975,předávkovat,-1
118992,přejídání,-1
118998,přepjatý,-1
119015,převelice,1
119030,připalovat,-1
119039,přislíbený,1
119042,přispívající,1
119046,příšerka,-1
119048,přišlápnout,-1
119050,přítelův,1
119576,snadně,1
120114,únavový,-1
120991,akcelerace,1
120994,akceptace,1
120995,akceptovaný,1
120997,akceptovatelný,1
121002,akční,1
121012,akreditovaný,1
121035,aktualizovaný,1
121046,akutní,-1
121086,alergie,-1
121087,alergik,-1
121130,alkoholismus,-1
121154,altán,1
121155,altánek,1
121176,amatér,-1
121177,amatérský,-1
121191,ambulance,-1
121192,ambulantní,-1
121213,Amor,1
121217,amputace,-1
121241,anamnéza,-1
121285,angažovaný,1
121295,angína,-1
121297,Anglán,-1
121344,antibakteriální,1
121347,antický,1
121349,antidepresivum,-1
121350,antidopingový,-1
121351,antifašista,-1
121354,antikomunismus,-1
121363,antisemita,-1
121364,antisemitismus,-1
121365,antisemitský,-1
121395,aperitiv,1
121396,apetýt,1
121397,aplaudovat,1
121398,aplaus,1
121403,aplikovatelný,1
121411,apoštolský,1
121430,arbitr,-1
121431,arbitráž,-1
121432,arbitrážní,-1
121460,archanděl,-1
121464,archetyp,-1
121465,archetypální,-1
121466,Archibald,-1
121483,aristokracie,1
121484,aristokrat,1
121541,arzén,-1
121560,asketa,-1
121562,askeze,-1
121565,asociální,-1
121580,astma,-1
121581,astmatický,-1
121582,astmatik,-1
121604,atakovat,-1
121625,atlet,1
121626,atletický,1
121637,atraktivita,1
121639,atraktivnost,1
121667,aula,1
121668,aura,1
121684,autíčko,1
121695,autogramiáda,1
121699,automatika,1
121701,automatizovaný,1
121702,automatizovat,1
121716,autorita,1
121718,autoritativně,-1
121732,avantgarda,1
121733,avantgardní,1
121757,azurový,1
121759,azylant,-1
121760,azylový,-1
121814,bájit,1
121815,bajka,1
121836,balet,1
121838,baletní,1
121845,balit,1
121852,balónek,1
121861,bambus,-1
121864,banalita,-1
121870,bandita,-1
121916,barikáda,-1
121956,barvitě,1
121981,básník,1
121982,básníkův,1
121987,basta,-1
121988,bastard,-1
122002,batůžek,1
122007,bavič,1
122011,bavlnka,1
122026,bazének,1
122042,bdění,-1
122043,bdít,-1
122056,béčko,-1
122057,béčkový,-1
122066,bedna,1
122071,bednička,1
122072,bědný,-1
122077,bedýnka,1
122120,bělostný,1
122198,beruška,1
122199,běs,-1
122200,beseda,1
122201,besedovat,1
122202,besídka,1
122225,bezbolestně,1
122230,bezbřehý,1
122232,bezcílně,-1
122257,bezkonkurenčně,1
122263,bezmoc,-1
122264,bezmocně,-1
122279,bezpečno,1
122295,bezpředmětný,-1
122296,bezradně,-1
122301,bezstarostně,1
122312,bezúspěšně,-1
122320,bezvládně,-1
122325,bezvýrazně,-1
122327,bezvýsledně,-1
122329,bezzubý,-1
122351,bič,-1
122353,bičovat,-1
122440,blafák,-1
122444,blahobytný,1
122445,blahodárně,1
122452,blahý,1
122457,blamáž,-1
122465,blanitý,-1
122467,blankytný,1
122474,blaze,1
122483,blaženě,1
122494,bledě,-1
122497,bledost,-1
122501,blesknout,1
122502,bleskově,1
122504,bleskurychle,1
122518,bližní,1
122523,blokáda,-1
122524,blokování,-1
122525,blokovat,-1
122527,blond,-1
122528,blonďák,1
122529,blonďatý,1
122532,blondýnka,1
122535,bloudění,-1
122542,bludiště,-1
122550,blůzka,1
122553,blýsknout,1
122554,blyštivý,1
122571,bobřík,1
122577,bodák,-1
122578,bodat,-1
122582,bodík,1
122589,bodovat,1
122598,bohabojný,1
122609,bohém,1
122613,bohémský,1
122616,bohorodička,1
122617,bohoslužba,1
122620,bohulibý,1
122630,bochánek,1
122633,bojácně,-1
122640,bojovně,-1
122641,bojovnice,1
122676,bombardovací,-1
122680,bombový,-1
122685,bonboniéra,1
122690,bonita,1
122699,bonusový,1
122701,boom,1
122705,bordel,-1
122719,bortit,-1
122720,borůvka,1
122721,borůvkový,1
122735,bosý,-1
122747,bouchat,-1
122772,boxovat,-1
122788,bradavice,-1
122795,brácha,1
122842,bravurně,1
122843,bravurní,1
122860,brek,-1
122910,brojit,-1
122928,broskvička,1
122934,broukat,1
122942,brouzdat,1
122950,brožurka,1
123001,břečka,-1
123021,břichatý,-1
123024,bříško,1
123027,břitký,-1
123030,bubák,1
123035,bublající,1
123041,bublinka,1
123049,buclatý,-1
123051,bučení,-1
123052,bučet,-1
123113,bukvice,-1
123123,bulvár,-1
123124,bulvární,-1
123136,buran,-1
123137,burcovat,-1
123155,buržoazie,-1
123156,buržoazní,-1
123177,býček,1
123186,bylinka,1
123187,bylinkový,1
123190,byrokracie,-1
123191,byrokrat,-1
123192,byrokratický,-1
123321,cedulka,1
123364,celulitida,-1
123371,ceněný,1
123373,cenit,1
123374,cennost,1
123392,cenzor,-1
123393,cenzura,-1
123394,cenzurovat,-1
123425,Cibulka,1
123444,cíleně,1
123446,cílevědomě,1
123449,cílový,1
123458,cinkat,1
123459,cinknout,1
123460,cinkot,1
123509,civilizační,-1
123510,civilizovaný,1
123521,cizoložství,-1
123522,cizorodý,-1
123633,cpát,-1
123663,ctihodnost,1
123668,ctižádost,1
123673,cudně,1
123681,cukrárna,1
123682,cukrář,1
123683,cukrářský,1
123685,cukroví,1
123686,cukrovinka,1
123687,cukrovka,-1
123707,cvalík,-1
123734,cynik,-1
123768,čapnout,-1
123772,čaroděj,-1
123773,čarodějka,-1
123775,čarodějnický,-1
123777,čarodějný,-1
123786,časně,1
123808,častovat,-1
123810,čau,1
123832,čekanka,1
123876,černokněžník,-1
123888,čerstvě,1
123891,čertík,1
123892,čertův,-1
123894,červánek,1
123897,červenavý,1
123907,červíček,1
123994,čistící,1
124035,človíček,1
124037,čmárat,-1
124046,čokoláda,1
124047,čokoládový,1
124053,čpavek,-1
124054,čpět,-1
124087,čtvereček,1
124110,čtyřhra,1
124131,čtyřlístek,1
124141,čumáček,1
124142,čumák,1
124146,čuník,-1
124149,čúrek,-1
124156,ďáblův,-1
124209,daňový,-1
124217,dárce,1
124218,dárcovský,1
124219,dárcovství,1
124221,dáreček,1
124222,dárek,1
124227,darovací,1
124228,darování,1
124229,darovaný,1
124230,darovat,1
124279,dcerka,1
124280,dceruška,1
124296,debilní,-1
124301,decentně,1
124316,Dědeček,1
124317,dědečkův,1
124318,Dědek,-1
124329,dědův,1
124345,deformovaný,-1
124346,deformovat,-1
124352,dehydratace,-1
124377,deklasovat,-1
124379,dekolt,1
124386,děkovat,1
124387,děkovný,1
124406,delikatesa,1
124435,demagogie,-1
124436,demence,-1
124438,demise,-1
124480,deportace,-1
124481,deportovat,-1
124494,deregulace,-1
124500,derniéra,-1
124533,designový,1
124557,deštivý,-1
124560,deštný,-1
124565,děťátko,1
124577,dětičky,1
124582,dětství,1
124584,děva,-1
124588,devastovat,-1
124594,děvčátko,1
124596,děvečka,-1
124601,děvenka,-1
124623,dezertér,-1
124625,deziluze,-1
124626,dezinfekce,-1
124627,dezinfekční,-1
124628,dezinformace,-1
124629,dezolátní,-1
124648,dialog,1
124650,diamant,1
124651,diamantový,1
124679,dietní,1
124693,digitálně,1
124694,digitální,1
124697,dík,1
124700,diktát,-1
124703,diktatura,-1
124704,diktovat,-1
124705,díkůvzdání,1
124707,díkybohu,1
124737,direktiva,-1
124738,direktivní,-1
124739,direktor,-1
124741,dirigovat,-1
124745,disciplinárka,-1
124746,disciplinární,-1
124747,disciplinovaný,1
124755,disko,1
124757,diskontinuita,-1
124758,diskontní,-1
124761,diskreditace,-1
124768,diskurs,-1
124775,diskvalifikovat,-1
124783,disponibilní,1
124784,disponovat,1
124785,disponující,1
124791,distancovat,-1
124801,dítko,1
124808,divadelník,1
124810,divadýlko,-1
124816,dívčin,1
124817,dívčina,1
124818,dívenka,1
124819,diverzifikace,1
124821,dividenda,1
124828,divně,-1
124831,divočák,-1
124854,dlít,-1
124865,dlouhověkost,1
124872,dluhový,-1
124875,dlužný,-1
124910,dobromyslný,1
124911,dobrosrdečný,1
124919,dobrozdání,1
124920,Dobruška,1
124927,dobytčí,-1
124928,dobytek,-1
124929,dobytí,1
124930,dobytý,1
124931,dobývání,1
124932,dobývat,1
124936,doceněný,1
124937,docenit,1
124938,docent,1
124966,dodržení,1
124976,dohadovat,-1
125001,dochutit,1
125002,dojatě,1
125003,dojatý,1
125045,doktorát,1
125091,domácký,-1
125097,domeček,1
125098,domek,1
125099,doměkka,1
125102,domestikovaný,1
125123,domobrana,-1
125128,domovina,1
125135,domyšlený,1
125145,donekonečna,-1
125151,Donutil,-1
125156,dopadající,-1
125157,dopadat,-1
125164,doping,-1
125165,dopingový,-1
125173,doplácet,-1
125174,doplatek,-1
125185,doplňující,1
125196,doporučující,1
125198,dopotácet,-1
125199,dopouštět,-1
125200,dopovat,-1
125211,doprdele,-1
125219,dopřát,1
125220,dopřávat,1
125225,Dora,1
125229,dorážka,-1
125241,dorozumění,1
125242,dorozumět,1
125281,dosluhující,-1
125286,dospívání,1
125287,dospívat,1
125299,dostaveníčko,1
125300,dostavěný,1
125317,dosyta,1
125335,dotčeně,-1
125342,dotknutelný,-1
125344,dotovaný,-1
125345,dotovat,-1
125389,dovolovat,1
125405,dozlatova,1
125415,dozrávat,1
125419,dožadovat,-1
125423,dožívat,-1
125424,doživotí,-1
125425,doživotně,-1
125426,doživotní,-1
125470,drápky,1
125471,drásat,-1
125472,drásavý,-1
125487,dráždění,-1
125515,Drobeček,1
125523,droboučký,1
125524,drobounký,1
125529,drogový,-1
125537,drsňák,-1
125542,drtič,-1
125544,drtit,-1
125550,druholigový,-1
125582,držka,-1
125592,dřevní,-1
125594,dřevokazný,-1
125598,dříč,1
125629,dudy,-1
125656,důkladnost,1
125668,důmyslně,1
125696,důslednost,1
125702,důstojně,1
125715,dušička,1
125717,dušovat,-1
125728,důvěryhodně,1
125732,důvěřivost,-1
125771,dvířka,1
125785,dvojznačnost,-1
125798,dvořit,1
125844,dýmka,1
125852,dysfunkce,-1
125858,džentlmen,1
125919,efektně,1
125920,efektní,1
126023,elixír,1
126044,embargo,-1
126067,emocionálně,1
126071,emotivně,1
126151,erotický,1
126152,erotika,1
126157,erudice,1
126159,erupce,-1
126171,esesák,-1
126172,esesman,-1
126175,eskalace,-1
126177,eskapáda,-1
126179,eskortovat,-1
126190,estébák,-1
126193,estetický,1
126194,estetika,1
126205,etablovat,1
126217,etiketa,1
126245,euroskeptik,-1
126254,evakuace,-1
126255,evakuační,-1
126256,evakuovaný,-1
126257,evakuovat,-1
126294,excelentní,1
126297,exces,-1
126298,exekuce,-1
126299,exekuční,-1
126301,exekutor,-1
126302,exekutorský,-1
126319,exkluzivita,1
126322,exkrement,-1
126329,exotický,1
126330,exotika,1
126343,expertní,1
126348,exploze,-1
126365,expresní,1
126381,extravagantní,-1
126432,falšování,-1
126434,falšovat,-1
126447,fanklub,1
126477,fascinovaně,1
126497,favoritka,1
126498,favorizovaný,1
126518,fejeton,1
126536,fenomén,1
126538,fenomenologický,1
126556,fešák,1
126558,fetovat,-1
126591,fikční,-1
126627,finále,1
126628,finalista,1
126629,finalistka,1
126630,finální,1
126631,finálový,1
126665,fitness,1
126672,fixovat,-1
126673,fízl,-1
126677,flákat,-1
126678,flám,-1
126683,flaška,-1
126689,flexibilita,1
126734,fontánka,1
126738,fór,1
126782,fotbálek,1
126805,fotr,-1
126818,frajer,-1
126860,frčet,1
126913,fuč,-1
126930,fundovaný,1
126931,funět,-1
126944,funkčnost,1
126946,fůra,1
126947,furt,-1
126948,fuška,-1
127002,garance,1
127005,garantovaný,1
127006,garantovat,1
127024,gastronomický,1
127028,gauč,1
127044,gejzír,1
127056,generálka,1
127062,generování,1
127063,generovaný,1
127064,generovat,1
127186,gobelín,1
127205,golfový,1
127279,gratulace,1
127280,gratulovat,1
127306,grilování,1
127307,grilovaný,1
127308,grilovat,1
127324,groteska,-1
127325,groteskně,-1
127349,gulag,-1
127388,hacker,-1
127390,had,-1
127400,hadr,-1
127401,hadra,-1
127404,hadry,-1
127421,hajzlík,-1
127451,halucinogenní,-1
127472,handicap,-1
127497,happening,1
127498,Happy,1
127544,hasit,-1
127545,hasnout,-1
127551,hašiš,-1
127560,Havaj,-1
127561,havajský,1
127564,havarijní,-1
127565,havarovaný,-1
127566,havarovat,-1
127588,havraní,-1
127625,hedvábí,1
127626,hedvábný,1
127639,hej,1
127686,hepatitida,-1
127718,heroin,-1
127765,hip,1
127766,hiphopový,1
127767,hipík,1
127768,hippies,1
127769,Hirošima,-1
127788,hitparáda,1
127789,HIV,-1
127797,hladit,1
127800,hladově,-1
127801,hladovějící,-1
127802,hladovění,-1
127804,hladovka,-1
127860,hlemýžď,-1
127861,hlen,-1
127862,hlesnout,-1
127890,hlouček,1
127909,hlučnost,-1
127945,hněvivě,-1
127946,hněvivý,-1
127947,hnijící,-1
127952,hnisavý,-1
127955,hnízdečko,1
127965,hnůj,-1
127967,hnusit,-1
128000,hodovat,1
128001,hody,1
128009,hojit,1
128010,hojivý,1
128023,holčičí,1
128024,holčička,1
128046,holka,1
128054,holocaust,-1
128057,holohlavý,-1
128058,holokaust,-1
128081,hon,-1
128088,honička,-1
128089,honit,-1
128095,honosit,1
128120,horečnatě,-1
128151,horor,-1
128174,hořlavý,-1
128178,hospitalizace,-1
128179,hospitalizovaný,-1
128192,hospodyňka,1
128193,hospůdka,1
128198,hostina,1
128223,hotýlek,1
128225,houbař,1
128226,houbička,1
128255,hovado,-1
128277,hrábnout,-1
128316,hrášek,1
128321,hravost,1
128328,hrb,-1
128329,hrbatý,-1
128330,hrbit,-1
128331,hrbol,-1
128333,hrbolek,-1
128342,Hrdlička,1
128344,hrdlořez,-1
128347,hrk,-1
128351,hrneček,1
128353,hrníček,1
128356,hrobka,-1
128357,hrobník,-1
128358,hrobový,-1
128368,hromosvod,-1
128369,hromotluk,-1
128370,hromový,-1
128373,hroší,-1
128377,hroutit,-1
128381,hrozinka,1
128389,hrstka,-1
128396,hrubost,-1
128398,hruď,1
128408,hrůzně,-1
128415,hřbitov,-1
128416,hřbitovní,-1
128423,hřebíček,1
128427,hřešit,1
128429,hříbě,1
128430,hříbek,1
128434,hřímat,-1
128435,hříšník,-1
128440,hřmění,-1
128441,hřmít,-1
128449,huba,-1
128454,hubička,1
128455,hubit,-1
128460,hubovat,-1
128464,hudba,1
128465,hudebně,1
128481,hulákat,-1
128494,humbuk,-1
128498,humorista,1
128499,humoristický,1
128506,humus,-1
128507,huňatý,1
128510,hurá,1
128511,hurikán,-1
128513,Hurvínek,1
128515,husa,-1
128585,hypnotizovat,-1
128586,hypnóza,-1
128595,hyzdit,-1
128596,hýždě,-1
128606,chaloupka,1
128629,chápavě,1
128640,charakterový,1
128668,chatka,1
128670,chátra,-1
128671,chátrající,-1
128673,chatrč,-1
128715,chladivý,1
128726,chlapcův,1
128729,chlapeček,1
128731,chlapík,1
128733,chlast,-1
128734,chlastat,-1
128740,chlév,-1
128759,chmura,-1
128760,chmurně,-1
128786,chomáček,1
128807,choulit,1
128827,chrápání,-1
128828,chrápat,-1
128831,chraptivě,-1
128832,chraptivý,-1
128844,chrlit,-1
128867,chřipka,-1
128868,chřipkový,-1
128869,chřtán,-1
128876,chtivý,-1
128881,chudě,-1
128883,chudinka,-1
128884,chudinský,-1
128886,chudobinec,-1
128893,chuml,-1
128896,churavý,-1
128902,chutně,1
128905,chuťový,1
128913,chvástat,-1
128915,chvátat,-1
128916,chvatně,-1
128931,chybit,-1
128935,chycený,-1
128948,chytrák,-1
128972,idealizace,-1
128973,idealizovaný,-1
128988,ideově,1
129003,ignorant,-1
129017,ikona,1
129018,ikonka,1
129022,ilegalita,-1
129035,iluzívní,-1
129046,imitace,-1
129053,imperialismus,-1
129065,imponovat,1
129070,improvizace,-1
129071,improvizovaný,-1
129083,incest,-1
129101,individualismus,-1
129102,individualistický,-1
129104,individualizace,-1
129105,individualizovaný,-1
129108,individuum,-1
129121,infarkt,-1
129124,inferno,-1
129126,infikovat,-1
129157,iniciativa,1
129174,inkvizice,-1
129175,inkvizitor,-1
129182,inovovaný,1
129183,inovovat,1
129188,insolvenční,-1
129191,inspektor,-1
129192,inspektorát,-1
129196,inspirovaný,1
129206,instinkt,1
129207,instinktivně,1
129229,intelektuálně,1
129230,intelektuální,1
129231,intelektuálský,1
129233,inteligentně,1
129271,intervence,-1
129272,intervenční,-1
129278,intoxikace,-1
129280,introvertní,-1
129281,intuice,1
129289,invaze,-1
129290,invazní,-1
129291,invence,1
129299,investice,1
129300,investiční,1
129301,investigativní,1
129306,investování,1
129307,investovaný,1
129308,investovat,1
129320,ionizující,1
129323,iontový,1
129346,iritovat,-1
129402,Ivuška,1
129422,jablíčko,1
129429,Jablonné,1
129430,jabloňový,1
129444,jadérko,1
129457,Jahoda,1
129458,jahodový,1
129460,jachta,1
129461,jachtař,1
129462,jachting,1
129479,jakostní,1
129501,jakžtakž,1
129550,jantarový,1
129563,Jarda,1
129566,jarmark,1
129569,jarní,1
129570,jaro,1
129586,jásavý,1
129590,jasmínový,1
129595,jasnozřivost,1
129596,jasnozřivý,1
129605,jatky,-1
129612,Javůrek,1
129615,jazýček,1
129620,jazzman,1
129621,jazzový,1
129631,ječení,-1
129633,ječící,-1
129657,Jedlička,1
129658,jedlík,1
129660,jedlý,1
129682,jednohlasně,1
129683,jednohubka,1
129686,jednomyslně,1
129725,jehňátko,1
129726,jehně,1
129727,jehněčí,1
129744,jelito,-1
129787,jesličky,1
129803,ještěže,1
129810,jeviště,1
129811,jevištní,1
129823,jezevec,-1
129824,jezírko,1
129827,jezulátko,1
129851,jídelníček,1
129882,jílovitý,-1
129883,jílový,-1
129886,jímavý,1
129907,jinoch,1
129945,jitřenka,1
129993,jogurt,1
129994,jogurtový,1
130054,jubilejní,1
130055,jubileum,1
130082,junák,1
130087,Junior,1
130088,juniorka,1
130089,juniorský,1
130107,justiční,-1
130119,kabaret,1
130120,kabaretní,1
130123,kabátek,1
130127,kabelka,1
130133,kabinka,1
130134,kabriolet,1
130137,kácet,-1
130143,káča,-1
130144,kačenka,1
130161,kádrový,-1
130162,kafe,1
130163,kafíčko,1
130172,kachní,1
130177,Kája,1
130188,kal,-1
130192,kalamita,-1
130193,kalašnikov,-1
130198,kalhotky,1
130210,kalíšek,1
130226,kaluž,-1
130230,kamarádit,1
130232,kamarádský,1
130237,kamélie,1
130254,kamínek,1
130255,kamínka,1
130260,kámoš,1
130261,kámoška,1
130272,kanál,-1
130278,kanárek,1
130292,kanec,1
130300,kanonáda,1
130312,kantýna,1
130316,kapacita,1
130325,kapelník,1
130326,kapesné,1
130328,kapesníček,1
130330,kapička,1
130363,kapsář,-1
130365,kapsička,1
130370,kára,1
130377,karamel,1
130378,karanténa,-1
130382,kárat,-1
130389,karcinogen,-1
130390,karcinogenní,-1
130391,karcinom,-1
130399,kardiovaskulární,-1
130406,Karibik,1
130407,karibský,1
130408,kariéra,1
130409,kariérista,-1
130410,kariérní,-1
130414,Karkulka,1
130429,karneval,1
130430,karnevalový,1
130431,kárný,-1
130441,kartáček,1
130443,kartel,-1
130444,kartelový,-1
130446,kartička,1
130457,kasička,1
130470,kašel,-1
130491,katapult,-1
130492,katapultovat,-1
130493,katar,-1
130496,katarze,-1
130533,kauza,-1
130536,káva,1
130540,kavalír,1
130542,kavárenský,1
130543,kavárna,1
130544,kavárnička,1
130545,kavárník,1
130547,kaviár,1
130551,kávový,1
130556,kazajka,-1
130565,kázeňský,-1
130568,kazit,-1
130569,káznice,-1
130601,kdovíco,-1
130602,kdovíjak,-1
130603,kdovíjaký,-1
130613,kec,-1
130621,kelímek,1
130628,kemp,1
130649,keřík,1
130702,klacek,-1
130703,klacík,1
130723,klamavý,-1
130730,klapnout,1
130751,klatba,-1
130766,klavír,1
130767,klavírista,1
130768,klavíristka,1
130769,klavírní,1
130779,kleknout,-1
130787,klenotnictví,1
130788,klenotník,1
130819,klídek,1
130822,klidno,1
130824,klidový,1
130839,klimatizovaný,1
130852,klip,1
130855,klíště,-1
130856,klíšťový,-1
130879,kloudný,-1
130882,klovat,-1
130884,klubíčko,1
130890,klukovský,-1
130897,kluziště,-1
130898,kluzký,-1
130911,kmotr,1
130912,kmotra,1
130914,knedlíček,1
130915,knedlík,1
130917,kněžka,-1
130930,knírek,1
130935,knížečka,1
130937,knižně,1
130951,kobereček,1
130954,kobra,-1
130957,kobylka,1
130960,kocour,1
130961,Kocourek,1
130962,kocourkovský,-1
130963,kocovina,-1
130965,kočárek,1
130967,kočičí,1
130968,kočička,1
130969,Kočka,1
130970,kočkovitý,1
130988,kofola,1
130995,kohoutek,1
131000,kojenec,1
131001,kojenecký,1
131002,kojení,1
131004,kojící,1
131005,kojit,1
131006,kojot,-1
131007,koka,-1
131008,kokain,-1
131013,koks,-1
131014,koktat,-1
131017,koktejlový,1
131019,kolaborace,-1
131020,kolaborant,-1
131021,kolabovat,-1
131023,Koláček,1
131030,kolébat,1
131031,kolébka,1
131034,koleda,1
131035,koledník,1
131036,koledovat,1
131037,kolega,1
131038,kolegiální,1
131040,kolegyně,1
131046,kolektiv,1
131048,kolektivně,1
131049,kolektivní,1
131055,kolibřík,1
131056,kolíček,1
131070,kolizní,-1
131071,Kolja,-1
131077,koloběžka,1
131078,kolon,-1
131083,kolonie,-1
131092,kolotoč,1
131093,koloušek,1
131101,kóma,-1
131105,komando,-1
131106,komár,-1
131114,kombinovaný,1
131115,kombinovat,1
131116,kombinující,1
131117,komediální,1
131118,komediant,-1
131128,komerční,1
131131,komfortní,1
131134,komik,1
131135,komika,1
131161,kompas,1
131162,kompatibilita,1
131165,kompenzační,1
131173,komplet,1
131177,komplexně,1
131179,komplexnost,1
131180,komplic,-1
131182,komplikovaně,-1
131184,komplikovat,-1
131188,komponovaný,1
131189,komponovat,1
131192,kompozice,1
131198,kompromisně,1
131199,kompromisní,1
131201,kompromitující,-1
131202,komtesa,-1
131211,komunismus,-1
131213,komunistický,-1
131217,komůrka,1
131218,konající,1
131219,koňak,1
131228,koncepce,1
131229,koncepčně,1
131230,koncepční,1
131231,koncept,1
131232,konceptuální,1
131235,koncertní,1
131236,koncertovat,1
131256,kondiční,1
131261,koneček,1
131264,konečník,-1
131269,konejšivý,1
131295,koník,1
131310,konkursní,-1
131311,konopí,-1
131316,konsens,1
131318,konsolidace,1
131319,konsolidační,1
131320,konsolidovaný,1
131321,konsolidovat,1
131332,konstelace,1
131350,kontaminovaný,-1
131360,kontinuálně,1
131361,kontinuální,1
131364,konto,1
131369,kontrarevoluce,-1
131370,kontrarozvědka,-1
131374,kontrola,-1
131377,kontrolor,-1
131378,kontrolovaný,-1
131379,kontrolovat,-1
131380,kontrolovatelný,-1
131381,kontrolující,-1
131382,kontrovat,-1
131386,konvalinka,1
131387,konvence,1
131388,konvenční,1
131393,konverzace,1
131394,konverzační,1
131398,konvička,1
131407,konzervatoř,1
131421,konzum,-1
131424,konzumní,-1
131437,kopáč,-1
131439,kopaná,1
131457,kopr,-1
131458,kopretina,1
131461,kopřivka,-1
131465,kopýtko,1
131466,kopyto,-1
131469,korálek,1
131482,korekce,-1
131494,korespondovat,1
131502,kormidlovat,1
131528,korupční,-1
131531,koryto,-1
131534,kořalka,-1
131551,kosmetika,1
131558,kosmopolitní,1
131560,kosočtverec,-1
131563,kost,1
131578,kostlivec,-1
131579,kostnatý,-1
131591,košíček,1
131595,košilka,1
131598,koště,-1
131601,kotě,1
131612,kotlík,1
131626,koučování,1
131627,koučovat,1
131634,koule,1
131638,koupání,1
131639,koupat,1
131641,koupel,1
131647,kouření,-1
131648,kouřící,-1
131650,kouřit,-1
131655,kousíček,1
131662,kouzelnický,1
131665,kouzlení,1
131666,kouzlit,1
131681,kovbojský,1
131684,koza,-1
131687,Kozel,1
131689,kozlík,1
131694,kožešinový,1
131695,kožich,1
131696,Kožíšek,1
131697,kožní,-1
131698,kožovitý,-1
131707,krabička,1
131711,kradený,-1
131713,kradmo,-1
131714,kradmý,-1
131717,krachovat,-1
131730,krajinka,1
131732,krajka,1
131733,krajkový,1
131745,Králíček,1
131750,kralovat,1
131756,královna,1
131757,královnin,1
131759,království,1
131764,krámek,1
131769,kras,1
131771,krasavec,1
131774,kraslice,1
131776,krásno,1
131779,krasobruslení,1
131780,krasový,1
131781,krást,1
131782,krášlit,1
131787,kratičký,1
131789,krátit,1
131797,kratochvíle,1
131809,kravský,-1
131811,krb,1
131815,krčit,-1
131818,kreace,1
131819,kreativita,1
131824,kreditka,1
131836,krematorium,-1
131839,krémový,1
131840,kresba,1
131842,kreslení,1
131844,kreslicí,1
131845,kreslíř,1
131846,kreslit,1
131849,kretén,-1
131858,kriminál,-1
131863,kriminálka,-1
131866,kristepane,-1
131878,kritizovaný,-1
131883,krkavec,-1
131884,krkolomný,-1
131895,kroj,1
131896,krojovaný,1
131907,kronika,1
131918,kroužek,1
131925,krteček,1
131928,krucifix,-1
131930,krůček,1
131946,krušný,-1
131947,krůta,-1
131950,krůtí,-1
131955,krvácející,-1
131958,krvavě,-1
131962,krvežíznivý,-1
131972,krysař,-1
131973,krysí,-1
131974,krystal,1
131975,krystalek,1
131976,krystalický,1
131977,krystalizace,1
131978,krystalový,1
131987,křečovitě,-1
131988,křečovitý,-1
131989,křečový,-1
131990,křehce,1
132004,křest,1
132014,křidélko,1
132019,křiklavě,-1
132021,křiknout,-1
132022,křísit,-1
132023,křišťál,1
132024,křišťálově,1
132025,křišťálový,1
132027,křivdit,-1
132030,křivočarý,-1
132036,křižácký,-1
132040,kříženec,-1
132045,Křížová,-1
132048,křížovka,1
132054,křtiny,1
132055,křtít,1
132059,ksakru,-1
132062,ksicht,-1
132065,kšeft,-1
132099,kuča,-1
132118,kuchyňka,-1
132120,kukačka,-1
132122,Kukla,-1
132138,kulička,1
132139,kuličkový,1
132140,kulinářský,1
132146,kulminovat,-1
132149,kulomet,-1
132150,kulometný,-1
132153,kulový,-1
132158,kultivovat,1
132159,kultovní,1
132162,kulturně,1
132164,kulturní,1
132167,kumšt,1
132172,kuna,-1
132175,kunda,-1
132188,kupecký,-1
132189,kupit,-1
132212,kuriozita,1
132216,kurník,-1
132217,kůrovec,-1
132222,kurva,-1
132227,kuřácký,-1
132228,kuřák,-1
132229,kuřárna,-1
132230,kuřátko,1
132264,kvalitativně,1
132265,kvalitativní,1
132283,kvas,1
132284,kvásek,1
132299,květenství,1
132308,květný,1
132310,kvetoucí,1
132311,květovaný,1
132318,kvítí,1
132319,kvítko,1
132322,kvočna,-1
132330,kýbl,-1
132331,kýč,-1
132334,kýčovitý,-1
132335,kýchnout,-1
132336,kyj,-1
132351,kypět,1
132352,kypící,1
132358,kysaný,1
132360,kyselina,-1
132361,kyselka,1
132367,kýta,1
132368,kytara,1
132369,kytarista,1
132370,kytarový,1
132371,kytice,1
132372,kytička,1
132373,kytka,1
132381,kýžený,1
132395,Labuda,1
132396,Lábus,1
132397,labuť,1
132399,labužník,1
132400,labyrint,-1
132403,lacině,1
132404,lacino,1
132412,ladem,-1
132414,laděný,1
132419,ladně,1
132422,ládovat,-1
132425,lágr,-1
132428,lahodit,1
132431,lahvička,1
132433,lachtan,1
132435,laik,-1
132449,lalok,-1
132450,lalůček,1
132453,lámání,-1
132454,lámaný,-1
132464,lampička,1
132465,lampion,1
132486,lanovka,1
132493,lapák,-1
132496,lapka,-1
132502,larva,-1
132508,laskání,1
132509,laskat,1
132528,láteřit,-1
